Date_Key,Date_Full_Format,Day,Month,Year,Day_of_Week_Name,Day_of_Week_Num,Week_in_Year,Weekend
3574,2017-10-13,13,10,2017,Friday,6,41,0
3575,2017-10-14,14,10,2017,Saturday,7,41,1
3576,2017-10-15,15,10,2017,Sunday,1,42,1
3577,2017-10-16,16,10,2017,Monday,2,42,0
3578,2017-10-17,17,10,2017,Tuesday,3,42,0
3579,2017-10-18,18,10,2017,Wednesday,4,42,0
3580,2017-10-19,19,10,2017,Thursday,5,42,0
3581,2017-10-20,20,10,2017,Friday,6,42,0
3582,2017-10-21,21,10,2017,Saturday,7,42,1
3583,2017-10-22,22,10,2017,Sunday,1,43,1
3584,2017-10-23,23,10,2017,Monday,2,43,0
3585,2017-10-24,24,10,2017,Tuesday,3,43,0
3586,2017-10-25,25,10,2017,Wednesday,4,43,0
3587,2017-10-26,26,10,2017,Thursday,5,43,0
3588,2017-10-27,27,10,2017,Friday,6,43,0
3589,2017-10-28,28,10,2017,Saturday,7,43,1
3590,2017-10-29,29,10,2017,Sunday,1,44,1
3591,2017-10-30,30,10,2017,Monday,2,44,0
3592,2017-10-31,31,10,2017,Tuesday,3,44,0
3593,2017-11-01,1,11,2017,Wednesday,4,44,0
3594,2017-11-02,2,11,2017,Thursday,5,44,0
3595,2017-11-03,3,11,2017,Friday,6,44,0
3596,2017-11-04,4,11,2017,Saturday,7,44,1
3597,2017-11-05,5,11,2017,Sunday,1,45,1
3598,2017-11-06,6,11,2017,Monday,2,45,0
3599,2017-11-07,7,11,2017,Tuesday,3,45,0
3600,2017-11-08,8,11,2017,Wednesday,4,45,0
3601,2017-11-09,9,11,2017,Thursday,5,45,0
3602,2017-11-10,10,11,2017,Friday,6,45,0
3603,2017-11-11,11,11,2017,Saturday,7,45,1
3604,2017-11-12,12,11,2017,Sunday,1,46,1
3605,2017-11-13,13,11,2017,Monday,2,46,0
3606,2017-11-14,14,11,2017,Tuesday,3,46,0
3607,2017-11-15,15,11,2017,Wednesday,4,46,0
3608,2017-11-16,16,11,2017,Thursday,5,46,0
3609,2017-11-17,17,11,2017,Friday,6,46,0
3610,2017-11-18,18,11,2017,Saturday,7,46,1
3611,2017-11-19,19,11,2017,Sunday,1,47,1
3612,2017-11-20,20,11,2017,Monday,2,47,0
3613,2017-11-21,21,11,2017,Tuesday,3,47,0
3614,2017-11-22,22,11,2017,Wednesday,4,47,0
3615,2017-11-23,23,11,2017,Thursday,5,47,0
3616,2017-11-24,24,11,2017,Friday,6,47,0
3617,2017-11-25,25,11,2017,Saturday,7,47,1
3618,2017-11-26,26,11,2017,Sunday,1,48,1
3619,2017-11-27,27,11,2017,Monday,2,48,0
3620,2017-11-28,28,11,2017,Tuesday,3,48,0
3621,2017-11-29,29,11,2017,Wednesday,4,48,0
3622,2017-11-30,30,11,2017,Thursday,5,48,0
3623,2017-12-01,1,12,2017,Friday,6,48,0
3624,2017-12-02,2,12,2017,Saturday,7,48,1
3625,2017-12-03,3,12,2017,Sunday,1,49,1
3626,2017-12-04,4,12,2017,Monday,2,49,0
3627,2017-12-05,5,12,2017,Tuesday,3,49,0
3628,2017-12-06,6,12,2017,Wednesday,4,49,0
3629,2017-12-07,7,12,2017,Thursday,5,49,0
3630,2017-12-08,8,12,2017,Friday,6,49,0
3631,2017-12-09,9,12,2017,Saturday,7,49,1
3632,2017-12-10,10,12,2017,Sunday,1,50,1
3633,2017-12-11,11,12,2017,Monday,2,50,0
3634,2017-12-12,12,12,2017,Tuesday,3,50,0
3635,2017-12-13,13,12,2017,Wednesday,4,50,0
3636,2017-12-14,14,12,2017,Thursday,5,50,0
3637,2017-12-15,15,12,2017,Friday,6,50,0
3638,2017-12-16,16,12,2017,Saturday,7,50,1
3639,2017-12-17,17,12,2017,Sunday,1,51,1
3640,2017-12-18,18,12,2017,Monday,2,51,0
3641,2017-12-19,19,12,2017,Tuesday,3,51,0
3642,2017-12-20,20,12,2017,Wednesday,4,51,0
3643,2017-12-21,21,12,2017,Thursday,5,51,0
3644,2017-12-22,22,12,2017,Friday,6,51,0
3645,2017-12-23,23,12,2017,Saturday,7,51,1
3646,2017-12-24,24,12,2017,Sunday,1,52,1
3647,2017-12-25,25,12,2017,Monday,2,52,0
3648,2017-12-26,26,12,2017,Tuesday,3,52,0
3649,2017-12-27,27,12,2017,Wednesday,4,52,0
3650,2017-12-28,28,12,2017,Thursday,5,52,0
3651,2017-12-29,29,12,2017,Friday,6,52,0
3652,2017-12-30,30,12,2017,Saturday,7,52,1
3653,2017-12-31,31,12,2017,Sunday,1,53,1
3654,2018-01-01,1,1,2018,Monday,2,1,0
3655,2018-01-02,2,1,2018,Tuesday,3,1,0
3656,2018-01-03,3,1,2018,Wednesday,4,1,0
3657,2018-01-04,4,1,2018,Thursday,5,1,0
3658,2018-01-05,5,1,2018,Friday,6,1,0
3659,2018-01-06,6,1,2018,Saturday,7,1,1
3660,2018-01-07,7,1,2018,Sunday,1,2,1
3661,2018-01-08,8,1,2018,Monday,2,2,0
3662,2018-01-09,9,1,2018,Tuesday,3,2,0
3663,2018-01-10,10,1,2018,Wednesday,4,2,0
3664,2018-01-11,11,1,2018,Thursday,5,2,0
3665,2018-01-12,12,1,2018,Friday,6,2,0
3666,2018-01-13,13,1,2018,Saturday,7,2,1
3667,2018-01-14,14,1,2018,Sunday,1,3,1
3668,2018-01-15,15,1,2018,Monday,2,3,0
3669,2018-01-16,16,1,2018,Tuesday,3,3,0
3670,2018-01-17,17,1,2018,Wednesday,4,3,0
3671,2018-01-18,18,1,2018,Thursday,5,3,0
3672,2018-01-19,19,1,2018,Friday,6,3,0
3673,2018-01-20,20,1,2018,Saturday,7,3,1
3674,2018-01-21,21,1,2018,Sunday,1,4,1
3675,2018-01-22,22,1,2018,Monday,2,4,0
3676,2018-01-23,23,1,2018,Tuesday,3,4,0
3677,2018-01-24,24,1,2018,Wednesday,4,4,0
3678,2018-01-25,25,1,2018,Thursday,5,4,0
3679,2018-01-26,26,1,2018,Friday,6,4,0
3680,2018-01-27,27,1,2018,Saturday,7,4,1
3681,2018-01-28,28,1,2018,Sunday,1,5,1
3682,2018-01-29,29,1,2018,Monday,2,5,0
3683,2018-01-30,30,1,2018,Tuesday,3,5,0
3684,2018-01-31,31,1,2018,Wednesday,4,5,0
3685,2018-02-01,1,2,2018,Thursday,5,5,0
3686,2018-02-02,2,2,2018,Friday,6,5,0
3687,2018-02-03,3,2,2018,Saturday,7,5,1
3688,2018-02-04,4,2,2018,Sunday,1,6,1
3689,2018-02-05,5,2,2018,Monday,2,6,0
3690,2018-02-06,6,2,2018,Tuesday,3,6,0
3691,2018-02-07,7,2,2018,Wednesday,4,6,0
3692,2018-02-08,8,2,2018,Thursday,5,6,0
3693,2018-02-09,9,2,2018,Friday,6,6,0
3694,2018-02-10,10,2,2018,Saturday,7,6,1
3695,2018-02-11,11,2,2018,Sunday,1,7,1
3696,2018-02-12,12,2,2018,Monday,2,7,0
3697,2018-02-13,13,2,2018,Tuesday,3,7,0
3698,2018-02-14,14,2,2018,Wednesday,4,7,0
3699,2018-02-15,15,2,2018,Thursday,5,7,0
3700,2018-02-16,16,2,2018,Friday,6,7,0
3701,2018-02-17,17,2,2018,Saturday,7,7,1
3702,2018-02-18,18,2,2018,Sunday,1,8,1
3703,2018-02-19,19,2,2018,Monday,2,8,0
3704,2018-02-20,20,2,2018,Tuesday,3,8,0
3705,2018-02-21,21,2,2018,Wednesday,4,8,0
3706,2018-02-22,22,2,2018,Thursday,5,8,0
3707,2018-02-23,23,2,2018,Friday,6,8,0
3708,2018-02-24,24,2,2018,Saturday,7,8,1
3709,2018-02-25,25,2,2018,Sunday,1,9,1
3710,2018-02-26,26,2,2018,Monday,2,9,0
3711,2018-02-27,27,2,2018,Tuesday,3,9,0
3712,2018-02-28,28,2,2018,Wednesday,4,9,0
3713,2018-03-01,1,3,2018,Thursday,5,9,0
3714,2018-03-02,2,3,2018,Friday,6,9,0
3715,2018-03-03,3,3,2018,Saturday,7,9,1
3716,2018-03-04,4,3,2018,Sunday,1,10,1
3717,2018-03-05,5,3,2018,Monday,2,10,0
3718,2018-03-06,6,3,2018,Tuesday,3,10,0
3719,2018-03-07,7,3,2018,Wednesday,4,10,0
3720,2018-03-08,8,3,2018,Thursday,5,10,0
3721,2018-03-09,9,3,2018,Friday,6,10,0
3722,2018-03-10,10,3,2018,Saturday,7,10,1
3723,2018-03-11,11,3,2018,Sunday,1,11,1
3724,2018-03-12,12,3,2018,Monday,2,11,0
3725,2018-03-13,13,3,2018,Tuesday,3,11,0
3726,2018-03-14,14,3,2018,Wednesday,4,11,0
3727,2018-03-15,15,3,2018,Thursday,5,11,0
3728,2018-03-16,16,3,2018,Friday,6,11,0
3729,2018-03-17,17,3,2018,Saturday,7,11,1
3730,2018-03-18,18,3,2018,Sunday,1,12,1
3731,2018-03-19,19,3,2018,Monday,2,12,0
3732,2018-03-20,20,3,2018,Tuesday,3,12,0
3733,2018-03-21,21,3,2018,Wednesday,4,12,0
3734,2018-03-22,22,3,2018,Thursday,5,12,0
3735,2018-03-23,23,3,2018,Friday,6,12,0
3736,2018-03-24,24,3,2018,Saturday,7,12,1
3737,2018-03-25,25,3,2018,Sunday,1,13,1
3738,2018-03-26,26,3,2018,Monday,2,13,0
3739,2018-03-27,27,3,2018,Tuesday,3,13,0
3740,2018-03-28,28,3,2018,Wednesday,4,13,0
3741,2018-03-29,29,3,2018,Thursday,5,13,0
3742,2018-03-30,30,3,2018,Friday,6,13,0
3743,2018-03-31,31,3,2018,Saturday,7,13,1
3744,2018-04-01,1,4,2018,Sunday,1,14,1
3745,2018-04-02,2,4,2018,Monday,2,14,0
3746,2018-04-03,3,4,2018,Tuesday,3,14,0
3747,2018-04-04,4,4,2018,Wednesday,4,14,0
3748,2018-04-05,5,4,2018,Thursday,5,14,0
3749,2018-04-06,6,4,2018,Friday,6,14,0
3750,2018-04-07,7,4,2018,Saturday,7,14,1
3751,2018-04-08,8,4,2018,Sunday,1,15,1
3752,2018-04-09,9,4,2018,Monday,2,15,0
3753,2018-04-10,10,4,2018,Tuesday,3,15,0
3754,2018-04-11,11,4,2018,Wednesday,4,15,0
3755,2018-04-12,12,4,2018,Thursday,5,15,0
3756,2018-04-13,13,4,2018,Friday,6,15,0
3757,2018-04-14,14,4,2018,Saturday,7,15,1
3758,2018-04-15,15,4,2018,Sunday,1,16,1
3759,2018-04-16,16,4,2018,Monday,2,16,0
3760,2018-04-17,17,4,2018,Tuesday,3,16,0
3761,2018-04-18,18,4,2018,Wednesday,4,16,0
3762,2018-04-19,19,4,2018,Thursday,5,16,0
3763,2018-04-20,20,4,2018,Friday,6,16,0
3764,2018-04-21,21,4,2018,Saturday,7,16,1
3765,2018-04-22,22,4,2018,Sunday,1,17,1
3766,2018-04-23,23,4,2018,Monday,2,17,0
3767,2018-04-24,24,4,2018,Tuesday,3,17,0
3768,2018-04-25,25,4,2018,Wednesday,4,17,0
3769,2018-04-26,26,4,2018,Thursday,5,17,0
3770,2018-04-27,27,4,2018,Friday,6,17,0
3771,2018-04-28,28,4,2018,Saturday,7,17,1
3772,2018-04-29,29,4,2018,Sunday,1,18,1
3773,2018-04-30,30,4,2018,Monday,2,18,0
3774,2018-05-01,1,5,2018,Tuesday,3,18,0
3775,2018-05-02,2,5,2018,Wednesday,4,18,0
3776,2018-05-03,3,5,2018,Thursday,5,18,0
3777,2018-05-04,4,5,2018,Friday,6,18,0
3778,2018-05-05,5,5,2018,Saturday,7,18,1
3779,2018-05-06,6,5,2018,Sunday,1,19,1
3780,2018-05-07,7,5,2018,Monday,2,19,0
3781,2018-05-08,8,5,2018,Tuesday,3,19,0
3782,2018-05-09,9,5,2018,Wednesday,4,19,0
3783,2018-05-10,10,5,2018,Thursday,5,19,0
3784,2018-05-11,11,5,2018,Friday,6,19,0
3785,2018-05-12,12,5,2018,Saturday,7,19,1
3786,2018-05-13,13,5,2018,Sunday,1,20,1
3787,2018-05-14,14,5,2018,Monday,2,20,0
3788,2018-05-15,15,5,2018,Tuesday,3,20,0
3789,2018-05-16,16,5,2018,Wednesday,4,20,0
3790,2018-05-17,17,5,2018,Thursday,5,20,0
3791,2018-05-18,18,5,2018,Friday,6,20,0
3792,2018-05-19,19,5,2018,Saturday,7,20,1
3793,2018-05-20,20,5,2018,Sunday,1,21,1
3794,2018-05-21,21,5,2018,Monday,2,21,0
3795,2018-05-22,22,5,2018,Tuesday,3,21,0
3796,2018-05-23,23,5,2018,Wednesday,4,21,0
3797,2018-05-24,24,5,2018,Thursday,5,21,0
3798,2018-05-25,25,5,2018,Friday,6,21,0
3799,2018-05-26,26,5,2018,Saturday,7,21,1
3800,2018-05-27,27,5,2018,Sunday,1,22,1
3801,2018-05-28,28,5,2018,Monday,2,22,0
3802,2018-05-29,29,5,2018,Tuesday,3,22,0
3803,2018-05-30,30,5,2018,Wednesday,4,22,0
3804,2018-05-31,31,5,2018,Thursday,5,22,0
3805,2018-06-01,1,6,2018,Friday,6,22,0
3806,2018-06-02,2,6,2018,Saturday,7,22,1
3807,2018-06-03,3,6,2018,Sunday,1,23,1
3808,2018-06-04,4,6,2018,Monday,2,23,0
3809,2018-06-05,5,6,2018,Tuesday,3,23,0
3810,2018-06-06,6,6,2018,Wednesday,4,23,0
3811,2018-06-07,7,6,2018,Thursday,5,23,0
3812,2018-06-08,8,6,2018,Friday,6,23,0
3813,2018-06-09,9,6,2018,Saturday,7,23,1
3814,2018-06-10,10,6,2018,Sunday,1,24,1
3815,2018-06-11,11,6,2018,Monday,2,24,0
3816,2018-06-12,12,6,2018,Tuesday,3,24,0
3817,2018-06-13,13,6,2018,Wednesday,4,24,0
3818,2018-06-14,14,6,2018,Thursday,5,24,0
3819,2018-06-15,15,6,2018,Friday,6,24,0
3820,2018-06-16,16,6,2018,Saturday,7,24,1
3821,2018-06-17,17,6,2018,Sunday,1,25,1
3822,2018-06-18,18,6,2018,Monday,2,25,0
3823,2018-06-19,19,6,2018,Tuesday,3,25,0
3824,2018-06-20,20,6,2018,Wednesday,4,25,0
3825,2018-06-21,21,6,2018,Thursday,5,25,0
3826,2018-06-22,22,6,2018,Friday,6,25,0
3827,2018-06-23,23,6,2018,Saturday,7,25,1
3828,2018-06-24,24,6,2018,Sunday,1,26,1
3829,2018-06-25,25,6,2018,Monday,2,26,0
3830,2018-06-26,26,6,2018,Tuesday,3,26,0
3831,2018-06-27,27,6,2018,Wednesday,4,26,0
3832,2018-06-28,28,6,2018,Thursday,5,26,0
3833,2018-06-29,29,6,2018,Friday,6,26,0
3834,2018-06-30,30,6,2018,Saturday,7,26,1
3835,2018-07-01,1,7,2018,Sunday,1,27,1
3836,2018-07-02,2,7,2018,Monday,2,27,0
3837,2018-07-03,3,7,2018,Tuesday,3,27,0
3838,2018-07-04,4,7,2018,Wednesday,4,27,0
3839,2018-07-05,5,7,2018,Thursday,5,27,0
3840,2018-07-06,6,7,2018,Friday,6,27,0
3841,2018-07-07,7,7,2018,Saturday,7,27,1
3842,2018-07-08,8,7,2018,Sunday,1,28,1
3843,2018-07-09,9,7,2018,Monday,2,28,0
3844,2018-07-10,10,7,2018,Tuesday,3,28,0
3845,2018-07-11,11,7,2018,Wednesday,4,28,0
3846,2018-07-12,12,7,2018,Thursday,5,28,0
3847,2018-07-13,13,7,2018,Friday,6,28,0
3848,2018-07-14,14,7,2018,Saturday,7,28,1
3849,2018-07-15,15,7,2018,Sunday,1,29,1
3850,2018-07-16,16,7,2018,Monday,2,29,0
3851,2018-07-17,17,7,2018,Tuesday,3,29,0
3852,2018-07-18,18,7,2018,Wednesday,4,29,0
3853,2018-07-19,19,7,2018,Thursday,5,29,0
3854,2018-07-20,20,7,2018,Friday,6,29,0
3855,2018-07-21,21,7,2018,Saturday,7,29,1
3856,2018-07-22,22,7,2018,Sunday,1,30,1
3857,2018-07-23,23,7,2018,Monday,2,30,0
3858,2018-07-24,24,7,2018,Tuesday,3,30,0
3859,2018-07-25,25,7,2018,Wednesday,4,30,0
3860,2018-07-26,26,7,2018,Thursday,5,30,0
3861,2018-07-27,27,7,2018,Friday,6,30,0
3862,2018-07-28,28,7,2018,Saturday,7,30,1
3863,2018-07-29,29,7,2018,Sunday,1,31,1
3864,2018-07-30,30,7,2018,Monday,2,31,0
3865,2018-07-31,31,7,2018,Tuesday,3,31,0
3866,2018-08-01,1,8,2018,Wednesday,4,31,0
3867,2018-08-02,2,8,2018,Thursday,5,31,0
3868,2018-08-03,3,8,2018,Friday,6,31,0
3869,2018-08-04,4,8,2018,Saturday,7,31,1
3870,2018-08-05,5,8,2018,Sunday,1,32,1
3871,2018-08-06,6,8,2018,Monday,2,32,0
3872,2018-08-07,7,8,2018,Tuesday,3,32,0
3873,2018-08-08,8,8,2018,Wednesday,4,32,0
3874,2018-08-09,9,8,2018,Thursday,5,32,0
3875,2018-08-10,10,8,2018,Friday,6,32,0
3876,2018-08-11,11,8,2018,Saturday,7,32,1
3877,2018-08-12,12,8,2018,Sunday,1,33,1
3878,2018-08-13,13,8,2018,Monday,2,33,0
3879,2018-08-14,14,8,2018,Tuesday,3,33,0
3880,2018-08-15,15,8,2018,Wednesday,4,33,0
3881,2018-08-16,16,8,2018,Thursday,5,33,0
3882,2018-08-17,17,8,2018,Friday,6,33,0
3883,2018-08-18,18,8,2018,Saturday,7,33,1
3884,2018-08-19,19,8,2018,Sunday,1,34,1
3885,2018-08-20,20,8,2018,Monday,2,34,0
3886,2018-08-21,21,8,2018,Tuesday,3,34,0
3887,2018-08-22,22,8,2018,Wednesday,4,34,0
3888,2018-08-23,23,8,2018,Thursday,5,34,0
3889,2018-08-24,24,8,2018,Friday,6,34,0
3890,2018-08-25,25,8,2018,Saturday,7,34,1
3891,2018-08-26,26,8,2018,Sunday,1,35,1
3892,2018-08-27,27,8,2018,Monday,2,35,0
3893,2018-08-28,28,8,2018,Tuesday,3,35,0
3894,2018-08-29,29,8,2018,Wednesday,4,35,0
3895,2018-08-30,30,8,2018,Thursday,5,35,0
3896,2018-08-31,31,8,2018,Friday,6,35,0
3897,2018-09-01,1,9,2018,Saturday,7,35,1
3898,2018-09-02,2,9,2018,Sunday,1,36,1
3899,2018-09-03,3,9,2018,Monday,2,36,0
3900,2018-09-04,4,9,2018,Tuesday,3,36,0
3901,2018-09-05,5,9,2018,Wednesday,4,36,0
3902,2018-09-06,6,9,2018,Thursday,5,36,0
3903,2018-09-07,7,9,2018,Friday,6,36,0
3904,2018-09-08,8,9,2018,Saturday,7,36,1
3905,2018-09-09,9,9,2018,Sunday,1,37,1
3906,2018-09-10,10,9,2018,Monday,2,37,0
3907,2018-09-11,11,9,2018,Tuesday,3,37,0
3908,2018-09-12,12,9,2018,Wednesday,4,37,0
3909,2018-09-13,13,9,2018,Thursday,5,37,0
3910,2018-09-14,14,9,2018,Friday,6,37,0
3911,2018-09-15,15,9,2018,Saturday,7,37,1
3912,2018-09-16,16,9,2018,Sunday,1,38,1
3913,2018-09-17,17,9,2018,Monday,2,38,0
3914,2018-09-18,18,9,2018,Tuesday,3,38,0
3915,2018-09-19,19,9,2018,Wednesday,4,38,0
3916,2018-09-20,20,9,2018,Thursday,5,38,0
3917,2018-09-21,21,9,2018,Friday,6,38,0
3918,2018-09-22,22,9,2018,Saturday,7,38,1
3919,2018-09-23,23,9,2018,Sunday,1,39,1
3920,2018-09-24,24,9,2018,Monday,2,39,0
3921,2018-09-25,25,9,2018,Tuesday,3,39,0
3922,2018-09-26,26,9,2018,Wednesday,4,39,0
3923,2018-09-27,27,9,2018,Thursday,5,39,0
3924,2018-09-28,28,9,2018,Friday,6,39,0
3925,2018-09-29,29,9,2018,Saturday,7,39,1
3926,2018-09-30,30,9,2018,Sunday,1,40,1
3927,2018-10-01,1,10,2018,Monday,2,40,0
3928,2018-10-02,2,10,2018,Tuesday,3,40,0
3929,2018-10-03,3,10,2018,Wednesday,4,40,0
3930,2018-10-04,4,10,2018,Thursday,5,40,0
3931,2018-10-05,5,10,2018,Friday,6,40,0
3932,2018-10-06,6,10,2018,Saturday,7,40,1
3933,2018-10-07,7,10,2018,Sunday,1,41,1
3934,2018-10-08,8,10,2018,Monday,2,41,0
3935,2018-10-09,9,10,2018,Tuesday,3,41,0
3936,2018-10-10,10,10,2018,Wednesday,4,41,0
3937,2018-10-11,11,10,2018,Thursday,5,41,0
3938,2018-10-12,12,10,2018,Friday,6,41,0
3939,2018-10-13,13,10,2018,Saturday,7,41,1
3940,2018-10-14,14,10,2018,Sunday,1,42,1
3941,2018-10-15,15,10,2018,Monday,2,42,0
3942,2018-10-16,16,10,2018,Tuesday,3,42,0
3943,2018-10-17,17,10,2018,Wednesday,4,42,0
3944,2018-10-18,18,10,2018,Thursday,5,42,0
3945,2018-10-19,19,10,2018,Friday,6,42,0
3946,2018-10-20,20,10,2018,Saturday,7,42,1
3947,2018-10-21,21,10,2018,Sunday,1,43,1
3948,2018-10-22,22,10,2018,Monday,2,43,0
3949,2018-10-23,23,10,2018,Tuesday,3,43,0
3950,2018-10-24,24,10,2018,Wednesday,4,43,0
3951,2018-10-25,25,10,2018,Thursday,5,43,0
3952,2018-10-26,26,10,2018,Friday,6,43,0
3953,2018-10-27,27,10,2018,Saturday,7,43,1
3954,2018-10-28,28,10,2018,Sunday,1,44,1
3955,2018-10-29,29,10,2018,Monday,2,44,0
3956,2018-10-30,30,10,2018,Tuesday,3,44,0
3957,2018-10-31,31,10,2018,Wednesday,4,44,0
3958,2018-11-01,1,11,2018,Thursday,5,44,0
3959,2018-11-02,2,11,2018,Friday,6,44,0
3960,2018-11-03,3,11,2018,Saturday,7,44,1
3961,2018-11-04,4,11,2018,Sunday,1,45,1
3962,2018-11-05,5,11,2018,Monday,2,45,0
3963,2018-11-06,6,11,2018,Tuesday,3,45,0
3964,2018-11-07,7,11,2018,Wednesday,4,45,0
3965,2018-11-08,8,11,2018,Thursday,5,45,0
3966,2018-11-09,9,11,2018,Friday,6,45,0
3967,2018-11-10,10,11,2018,Saturday,7,45,1
3968,2018-11-11,11,11,2018,Sunday,1,46,1
3969,2018-11-12,12,11,2018,Monday,2,46,0
3970,2018-11-13,13,11,2018,Tuesday,3,46,0
3971,2018-11-14,14,11,2018,Wednesday,4,46,0
3972,2018-11-15,15,11,2018,Thursday,5,46,0
3973,2018-11-16,16,11,2018,Friday,6,46,0
3974,2018-11-17,17,11,2018,Saturday,7,46,1
3975,2018-11-18,18,11,2018,Sunday,1,47,1
3976,2018-11-19,19,11,2018,Monday,2,47,0
3977,2018-11-20,20,11,2018,Tuesday,3,47,0
3978,2018-11-21,21,11,2018,Wednesday,4,47,0
3979,2018-11-22,22,11,2018,Thursday,5,47,0
3980,2018-11-23,23,11,2018,Friday,6,47,0
3981,2018-11-24,24,11,2018,Saturday,7,47,1
3982,2018-11-25,25,11,2018,Sunday,1,48,1
3983,2018-11-26,26,11,2018,Monday,2,48,0
3984,2018-11-27,27,11,2018,Tuesday,3,48,0
3985,2018-11-28,28,11,2018,Wednesday,4,48,0
3986,2018-11-29,29,11,2018,Thursday,5,48,0
3987,2018-11-30,30,11,2018,Friday,6,48,0
3988,2018-12-01,1,12,2018,Saturday,7,48,1
3989,2018-12-02,2,12,2018,Sunday,1,49,1
3990,2018-12-03,3,12,2018,Monday,2,49,0
3991,2018-12-04,4,12,2018,Tuesday,3,49,0
3992,2018-12-05,5,12,2018,Wednesday,4,49,0
3993,2018-12-06,6,12,2018,Thursday,5,49,0
3994,2018-12-07,7,12,2018,Friday,6,49,0
3995,2018-12-08,8,12,2018,Saturday,7,49,1
3996,2018-12-09,9,12,2018,Sunday,1,50,1
3997,2018-12-10,10,12,2018,Monday,2,50,0
3998,2018-12-11,11,12,2018,Tuesday,3,50,0
3999,2018-12-12,12,12,2018,Wednesday,4,50,0
4000,2018-12-13,13,12,2018,Thursday,5,50,0
4001,2018-12-14,14,12,2018,Friday,6,50,0
4002,2018-12-15,15,12,2018,Saturday,7,50,1
4003,2018-12-16,16,12,2018,Sunday,1,51,1
4004,2018-12-17,17,12,2018,Monday,2,51,0
4005,2018-12-18,18,12,2018,Tuesday,3,51,0
4006,2018-12-19,19,12,2018,Wednesday,4,51,0
4007,2018-12-20,20,12,2018,Thursday,5,51,0
4008,2018-12-21,21,12,2018,Friday,6,51,0
4009,2018-12-22,22,12,2018,Saturday,7,51,1
4010,2018-12-23,23,12,2018,Sunday,1,52,1
4011,2018-12-24,24,12,2018,Monday,2,52,0
4012,2018-12-25,25,12,2018,Tuesday,3,52,0
4013,2018-12-26,26,12,2018,Wednesday,4,52,0
4014,2018-12-27,27,12,2018,Thursday,5,52,0
4015,2018-12-28,28,12,2018,Friday,6,52,0
4016,2018-12-29,29,12,2018,Saturday,7,52,1
4017,2018-12-30,30,12,2018,Sunday,1,53,1
4018,2018-12-31,31,12,2018,Monday,2,53,0
4019,2019-01-01,1,1,2019,Tuesday,3,1,0
4020,2019-01-02,2,1,2019,Wednesday,4,1,0
4021,2019-01-03,3,1,2019,Thursday,5,1,0
4022,2019-01-04,4,1,2019,Friday,6,1,0
4023,2019-01-05,5,1,2019,Saturday,7,1,1
4024,2019-01-06,6,1,2019,Sunday,1,2,1
4025,2019-01-07,7,1,2019,Monday,2,2,0
4026,2019-01-08,8,1,2019,Tuesday,3,2,0
4027,2019-01-09,9,1,2019,Wednesday,4,2,0
4028,2019-01-10,10,1,2019,Thursday,5,2,0
4029,2019-01-11,11,1,2019,Friday,6,2,0
4030,2019-01-12,12,1,2019,Saturday,7,2,1
4031,2019-01-13,13,1,2019,Sunday,1,3,1
4032,2019-01-14,14,1,2019,Monday,2,3,0
4033,2019-01-15,15,1,2019,Tuesday,3,3,0
4034,2019-01-16,16,1,2019,Wednesday,4,3,0
4035,2019-01-17,17,1,2019,Thursday,5,3,0
4036,2019-01-18,18,1,2019,Friday,6,3,0
4037,2019-01-19,19,1,2019,Saturday,7,3,1
4038,2019-01-20,20,1,2019,Sunday,1,4,1
4039,2019-01-21,21,1,2019,Monday,2,4,0
4040,2019-01-22,22,1,2019,Tuesday,3,4,0
4041,2019-01-23,23,1,2019,Wednesday,4,4,0
4042,2019-01-24,24,1,2019,Thursday,5,4,0
4043,2019-01-25,25,1,2019,Friday,6,4,0
4044,2019-01-26,26,1,2019,Saturday,7,4,1
4045,2019-01-27,27,1,2019,Sunday,1,5,1
4046,2019-01-28,28,1,2019,Monday,2,5,0
4047,2019-01-29,29,1,2019,Tuesday,3,5,0
4048,2019-01-30,30,1,2019,Wednesday,4,5,0
4049,2019-01-31,31,1,2019,Thursday,5,5,0
4050,2019-02-01,1,2,2019,Friday,6,5,0
4051,2019-02-02,2,2,2019,Saturday,7,5,1
4052,2019-02-03,3,2,2019,Sunday,1,6,1
4053,2019-02-04,4,2,2019,Monday,2,6,0
4054,2019-02-05,5,2,2019,Tuesday,3,6,0
4055,2019-02-06,6,2,2019,Wednesday,4,6,0
4056,2019-02-07,7,2,2019,Thursday,5,6,0
4057,2019-02-08,8,2,2019,Friday,6,6,0
4058,2019-02-09,9,2,2019,Saturday,7,6,1
4059,2019-02-10,10,2,2019,Sunday,1,7,1
4060,2019-02-11,11,2,2019,Monday,2,7,0
4061,2019-02-12,12,2,2019,Tuesday,3,7,0
4062,2019-02-13,13,2,2019,Wednesday,4,7,0
4063,2019-02-14,14,2,2019,Thursday,5,7,0
4064,2019-02-15,15,2,2019,Friday,6,7,0
4065,2019-02-16,16,2,2019,Saturday,7,7,1
4066,2019-02-17,17,2,2019,Sunday,1,8,1
4067,2019-02-18,18,2,2019,Monday,2,8,0
4068,2019-02-19,19,2,2019,Tuesday,3,8,0
4069,2019-02-20,20,2,2019,Wednesday,4,8,0
4070,2019-02-21,21,2,2019,Thursday,5,8,0
