,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,DLY_FIRST_DATE,DLY_LAST_DATE,FIRST_DATE,LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA
7363,6383,LIVERPOOL BIG FALLS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.08,-64.56,AST,49.60,8203100,,,DAILY CLIMATE,A,1.0,1.0,,,,,1940-01-01,2012-10-30,1940-01-01 00:00:00,2012-10-30 00:00:00,Y,Y
7364,6349,FRASER BROOK IHD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.2,-63.1,AST,121.90,8201850,,,UNKNOWN,F,1.0,7.0,,,,,1965-12-01,1977-12-31,1965-12-01 00:00:00,1977-12-31 00:00:00,Y,N
7365,6429,PENTZ,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.18,-64.23,AST,14.90,8204405,,,UNKNOWN,G,1.0,8.0,,,,,1978-11-01,1981-09-30,1978-01-01 00:00:00,1981-12-01 00:00:00,Y,N
7366,6304,BIRCHTOWN,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.27,-61.29,AST,68.60,8200581,,,UNKNOWN,F,1.0,7.0,,,,,1958-06-01,1977-12-31,1958-01-01 00:00:00,1977-12-31 00:00:00,Y,N
7367,6925,NORTH KINGSTON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.01,-64.58,AST,70.10,8204158,,,DAILY CLIMATE,G,1.0,8.0,,,,,1993-04-01,1997-08-31,1993-01-01 00:00:00,1997-08-31 00:00:00,Y,N
7368,43123,BEDFORD RANGE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.444509,-63.394208,AST,9.60,8200574,ABR,71325,AU7,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2018-05-14,2021-04-30,2004-09-24 18:00:00,2021-04-30 12:30:37,Y,N
7369,6347,FARMINGTON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.38,-64.4,AST,151.50,8201766,,,DAILY CLIMATE,D,1.0,5.0,,,,,1982-07-01,2003-08-31,1982-01-01 00:00:00,2003-08-31 00:00:00,Y,Y
7370,6481,STILLWATER,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.11,-62.0,AST,17.10,8205600,,,UNKNOWN,G,1.0,8.0,,,,,1915-12-01,1979-10-31,1915-01-01 00:00:00,1979-12-01 00:00:00,Y,N
7371,6496,URBANIA,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.13,-63.26,AST,61.90,8206208,,,UNKNOWN,F,1.0,7.0,,,,,1986-05-01,1991-07-31,1986-01-01 00:00:00,1991-11-01 00:00:00,Y,N
7372,47187,SHEARWATER RCS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.3747,-63.3048,AST,24.00,8205092,AAW,71264,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-07-02,2021-04-30,2008-06-26 10:00:00,2021-04-30 12:30:37,Y,N
7373,6507,WHITE ROCK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.03,-64.23,AST,38.10,8206316,,,UNKNOWN,C,1.0,4.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1977-07-01,2021-04-29,1977-01-01 00:00:00,2021-04-29 00:00:00,Y,Y
7374,9033,ST PAUL ISLAND (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,47.1358002,-60.0840001,AST,27.00,8204909,WEF,71418,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-03-09,2021-04-30,1993-03-09 00:00:00,2021-04-30 12:30:37,Y,N
7375,6921,AVONDALE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.01,-64.07,AST,42.10,8200210,,,DAILY CLIMATE,F,1.0,7.0,,,,,1993-05-01,2006-04-30,1993-01-01 00:00:00,2006-04-30 00:00:00,Y,N
7376,6408,MIDDLE CLYDE RIVER,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.51,-65.31,AST,53.30,8203520,,,UNKNOWN,G,1.0,8.0,,,,,1990-05-01,1995-11-30,1990-01-01 00:00:00,1995-11-30 00:00:00,Y,N
7377,43404,OSBORNE HEAD DND,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.3646002,-63.2523007,AST,30.00,8204190,AOS,71324,AU7,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2018-05-14,2021-04-30,2004-09-24 18:00:00,2021-04-30 12:30:37,Y,N
7378,6494,UPPER MUSQUODOBOIT,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.09,-62.56,AST,61.00,8206180,,,UNKNOWN,G,1.0,9.0,,,,,1967-08-01,1971-09-30,1967-01-01 00:00:00,1971-12-01 00:00:00,Y,N
7379,6448,RAWDON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.03,-63.47,AST,182.90,8204550,,,UNKNOWN,G,1.0,9.0,,,,,1956-05-01,1976-12-31,1956-05-01 00:00:00,1976-12-31 00:00:00,Y,N
7380,54578,LOUISBOURG,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.5516,-59.5817,AST,15.00,8203163,AUU,71596,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2017-07-21,2021-04-30,2017-07-19 20:00:00,2021-04-30 12:30:37,Y,N
7381,6922,INVERNESS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.12,-61.18,AST,35.10,8202535,,,DAILY CLIMATE,F,1.0,7.0,,,,,1991-11-01,2001-01-31,1991-01-01 00:00:00,2001-01-31 00:00:00,Y,N
7382,27223,SHEARWATER AUTO,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.3811,-63.3024,AST,53.00,8205091,WAW,,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1997-02-25,2010-06-24,1996-10-31 20:00:00,2010-06-24 12:00:00,Y,N
7383,6418,NEW GRAFTON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.25,-65.11,AST,,8204000,,,UNKNOWN,,1.0,9.0,,,,,1950-02-01,1967-09-30,1950-01-01 00:00:00,1967-12-01 00:00:00,Y,N
7384,6393,LYONS BROOK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.3930001,-62.4748009,AST,28.90,8203230,,,DAILY CLIMATE,D,1.0,5.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1984-06-01,2017-12-20,1984-01-01 00:00:00,2017-12-20 00:00:00,Y,Y
7385,47247,ANTIGONISH SNOW,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.37,-61.54,AST,30.00,8200152,,,DAILY CLIMATE,,,,,,,,2009-01-01,2009-04-07,2009-01-01 00:00:00,2009-04-07 00:00:00,Y,N
7386,6344,ECUM SECUM,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.59,-62.11,AST,15.30,8201700,,,UNKNOWN,D,1.0,5.0,,,,,1940-07-01,1986-07-31,1940-01-01 00:00:00,1986-12-01 00:00:00,Y,N
7387,6370,JACKSON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.35,-63.5,AST,91.40,8202565,,,DAILY CLIMATE,D,1.0,5.0,,,,,1982-07-01,2004-11-30,1982-01-01 00:00:00,2004-11-30 00:00:00,Y,N
7388,6346,ELMSDALE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.58,-63.31,AST,15.20,8201750,,,UNKNOWN,,1.0,9.0,,,,,1961-09-01,1964-01-31,1961-01-01 00:00:00,1964-12-01 00:00:00,Y,N
7389,49748,ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.5514,-60.3849,AST,28.00,8201780,AEI,71175,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2011-12-01,2021-04-30,2011-12-01 00:00:00,2021-04-30 12:30:37,Y,N
7390,6339,DIGBY AIRPORT,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.33,-65.47,AST,152.10,8201601,YID,,,F,1.0,7.0,,,,,1989-09-01,1997-05-31,1989-01-01 00:00:00,1997-05-31 00:00:00,Y,N
7391,6451,RIVER JOHN,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.45,-63.07,AST,13.10,8204578,,,UNKNOWN,F,1.0,7.0,,,,,1979-06-01,1986-04-30,1979-01-01 00:00:00,1986-12-01 00:00:00,Y,N
7392,6477,SPRYFIELD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.36,-63.36,AST,45.70,8205315,,,UNKNOWN,G,1.0,9.0,,,,,1973-05-01,1973-10-31,1973-01-01 00:00:00,1973-12-01 00:00:00,Y,N
7393,6956,MINASVILLE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,47.17,-63.49,AST,61.60,8203578,,,UNKNOWN,G,1.0,9.0,,,,,1991-12-01,1992-02-29,1991-12-01 00:00:00,1992-12-01 00:00:00,Y,N
7394,52202,SABLE ISLAND A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.5646,-59.5735,AST,1.20,8204703,WSA,71595,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-05-29,2021-04-30,2014-05-27 10:00:00,2021-04-30 12:30:37,Y,N
7395,42243,DEBERT,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.25,-63.28,AST,37.50,8201390,ZDB,71317,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2003-12-11,2021-04-30,2003-12-11 00:00:00,2021-04-30 12:30:37,Y,N
7396,6469,SHUNACADIE BEACH,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.01,-60.4,AST,1.00,8205148,,,UNKNOWN,G,1.0,8.0,,,,,1984-11-01,1986-08-31,1984-01-01 00:00:00,1986-12-01 00:00:00,Y,N
7397,6428,PARRSBORO,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.24,-64.2,AST,24.30,8204400,,,UNKNOWN,A,1.0,1.0,,,,,1897-02-01,2002-09-30,1897-01-01 00:00:00,2002-09-30 00:00:00,Y,Y
7398,6395,MACKAYS CORNER,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.46,-62.5,AST,2.70,8203268,,,UNKNOWN,G,1.0,8.0,,,,,1984-06-01,1986-11-30,1984-01-01 00:00:00,1986-12-01 00:00:00,Y,N
7399,6320,CHESTER BASIN,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.33,-64.19,AST,13.40,8200818,,,UNKNOWN,G,1.0,9.0,,,,,1983-12-01,1984-11-30,1983-12-01 00:00:00,1984-12-01 00:00:00,Y,N
7400,6505,WEYMOUTH FALLS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.24,-65.57,AST,10.70,8206275,,,UNKNOWN,C,1.0,4.0,,,,,1965-05-01,2000-12-31,1965-01-01 00:00:00,2000-12-31 00:00:00,Y,N
7401,6348,FIVE MILE LAKE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.57,-64.0,AST,45.70,8201800,,,UNKNOWN,F,1.0,7.0,,,,,1933-09-01,1978-12-31,1933-01-01 00:00:00,1978-12-31 00:00:00,Y,N
7402,6324,CLARENCE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.55,-65.1,AST,51.50,8200860,,,UNKNOWN,C,1.0,4.0,,,,,1958-05-01,1993-06-30,1958-01-01 00:00:00,1993-12-01 00:00:00,Y,N
7403,6461,SANDY COVE NRC,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.28,-63.34,AST,10.10,8205062,,,DAILY CLIMATE,C,1.0,4.0,,,,,1975-11-01,2001-10-31,1975-01-01 00:00:00,2001-10-31 00:00:00,Y,N
7404,6314,CAPE NORTH,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,47.01,-60.27,AST,47.20,8200670,,,UNKNOWN,,1.0,9.0,,,,,1958-10-01,1959-02-28,1958-01-01 00:00:00,1959-12-01 00:00:00,Y,N
7405,6350,FRIZZLETON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.22,-60.58,AST,,8201900,,,UNKNOWN,,1.0,9.0,,,,,1916-08-01,1951-07-31,1916-01-01 00:00:00,1953-12-01 00:00:00,Y,N
7406,54618,CHETICAMP HIGHLANDS NATIONAL PARK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.390413,-60.571679,AST,8.00,8200828,AHT,73023,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2018-09-27,2021-04-30,2018-09-27 00:00:00,2021-04-30 12:30:37,Y,N
7407,50408,YARMOUTH RCS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.495101,-66.051701,AST,36.00,8206491,EQI,71884,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2012-07-24,2021-04-30,2012-07-24 00:00:00,2021-04-30 12:30:37,Y,N
7408,6335,DEBERT A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.25,-63.27,AST,44.20,8201400,,,UNKNOWN,,1.0,9.0,,,,,1945-11-01,1960-09-30,1945-01-01 00:00:00,1960-12-01 00:00:00,Y,N
7409,6431,PICTOU,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.41,-62.42,AST,22.90,8204421,,,UNKNOWN,,1.0,9.0,,,,,1966-03-01,1966-11-30,1966-01-01 00:00:00,1966-12-01 00:00:00,Y,N
7410,50133,YARMOUTH A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.4937,-66.0517,AST,42.90,8206495,YQI,71603,NCH,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-04-12,2021-04-30,2012-04-10 11:00:00,2021-04-30 12:30:37,Y,N
7411,31829,LUNENBURG,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.2136094,-64.1746082,AST,3.80,8203210,XLB,,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2005-11-01,2021-04-30,2002-07-12 08:00:00,2021-04-30 12:30:37,Y,N
7412,6330,COPPER LAKE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.23,-61.58,AST,96.90,8201100,,,UNKNOWN,G,1.0,8.0,,,,,1945-09-01,1974-06-30,1945-01-01 00:00:00,1974-12-01 00:00:00,Y,N
7413,6484,SUMMERVILLE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.07,-64.11,AST,38.10,8205650,,,DAILY CLIMATE,A,1.0,1.0,,,,,1965-05-01,2004-03-31,1965-01-01 00:00:00,2004-03-31 00:00:00,Y,Y
7414,6384,LIVERPOOL MILTON,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.05,-64.46,AST,28.50,8203120,,,DAILY CLIMATE,C,1.0,4.0,,,,,1966-08-01,2013-05-10,1966-01-01 00:00:00,2013-05-10 00:00:00,Y,N
7415,6374,KEMPTVILLE 2,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.05,-65.47,AST,61.00,8202701,,,UNKNOWN,,1.0,9.0,,,,,1956-05-01,1956-08-31,1956-01-01 00:00:00,1956-12-01 00:00:00,Y,N
7416,6402,MARGAREE HARBOUR,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.26,-61.06,AST,5.50,8203425,,,UNKNOWN,G,1.0,9.0,,,,,1958-05-01,1971-04-30,1958-01-01 00:00:00,1971-12-01 00:00:00,Y,N
7417,6400,MARGAREE FORKS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.22,-61.05,AST,15.20,8203422,,,UNKNOWN,G,1.0,8.0,,,,,1960-10-01,1975-11-30,1960-01-01 00:00:00,1975-12-01 00:00:00,Y,N
7418,6506,WHITEHEAD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.13,-61.11,AST,13.70,8206300,,,UNKNOWN,,1.0,9.0,,,,,1883-12-01,1960-06-30,1883-01-01 00:00:00,1960-12-01 00:00:00,Y,N
7419,27600,CHETICAMP CS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.3842,-60.565,AST,43.90,8200827,XCH,71959,AU7,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1998-06-01,2018-11-20,1998-06-01 00:00:00,2018-11-20 15:00:00,Y,N
7420,53938,HALIFAX STANFIELD INT'L A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.5252,-63.3031,AST,145.40,8202249,YHZ,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2019-03-19,2021-04-30,2019-03-19 00:00:00,2021-04-30 12:30:37,Y,N
7421,6316,CAP LA RONDE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.34,-60.54,AST,15.20,8200750,,,UNKNOWN,G,1.0,9.0,,,,,1971-04-01,1972-08-31,1971-01-01 00:00:00,1972-12-01 00:00:00,Y,N
7422,6358,HALIFAX STANFIELD INT'L A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.524806,-63.300005,AST,145.40,8202250,YHZ,71395,FSS,A,1.0,1.0,,,,,1953-01-01,2012-09-13,1953-01-01 00:00:00,2012-09-13 14:00:00,N,Y
7423,6399,MALAY FALLS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.59,-62.29,AST,39.60,8203400,,,DAILY CLIMATE,E,1.0,6.0,,,,,1950-02-01,2000-08-31,1950-01-01 00:00:00,2000-08-31 23:00:00,Y,N
7424,6479,STELLARTON LOURDES,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.34,-62.39,AST,10.70,8205401,,,UNKNOWN,F,1.0,7.0,,,,,1952-02-01,1976-12-31,1952-01-01 00:00:00,1976-12-31 00:00:00,Y,N
7425,6366,HUBBARDS,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.38,-64.05,AST,30.50,8202420,,,UNKNOWN,F,1.0,7.0,,,,,1972-09-01,1980-04-30,1972-01-01 00:00:00,1980-12-01 00:00:00,Y,N
7426,6295,AYLESFORD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.02,-64.52,AST,39.90,8200220,,,UNKNOWN,G,1.0,8.0,,,,,1961-04-01,1984-02-29,1961-01-01 00:00:00,1984-12-01 00:00:00,Y,N
7427,6298,BARRIE BROOK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.39,-61.26,AST,10.70,8200400,,,UNKNOWN,G,1.0,8.0,,,,,1950-02-01,1972-01-31,1950-01-01 00:00:00,1972-12-01 00:00:00,Y,N
7428,6385,LOCH LOMOND,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.44,-60.37,AST,30.50,8203150,,,UNKNOWN,G,1.0,8.0,,,,,1958-06-01,1973-05-31,1958-01-01 00:00:00,1973-12-01 00:00:00,Y,N
7429,6328,COLLEGE GRANT,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.39,-63.06,AST,96.90,8200989,,,UNKNOWN,G,1.0,8.0,,,,,1989-04-01,1992-10-31,1989-01-01 00:00:00,1992-12-01 00:00:00,Y,N
7430,6501,WESTERN HEAD,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.592407,-64.3951008,AST,10.10,8206240,WWE,71411,AU8,F,1.0,7.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1959-08-01,2021-04-30,1959-01-01 00:00:00,2021-04-30 12:30:37,Y,N
7431,6512,WINDSOR MARTOCK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.56,-64.1,AST,38.10,8206415,,,UNKNOWN,C,1.0,4.0,,,,,1979-11-01,2005-04-30,1979-01-01 00:00:00,2005-04-30 00:00:00,Y,Y
7432,6487,TATAMAGOUCHE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.45,-63.22,AST,7.60,8205775,,,UNKNOWN,F,1.0,7.0,,,,,1966-06-01,1978-06-30,1966-01-01 00:00:00,1978-12-01 00:00:00,Y,N
7433,6447,PUGWASH,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.5036,-63.3919,AST,4.60,8204525,,,DAILY CLIMATE,C,1.0,4.0,,,,,1965-01-01,2014-09-18,1965-01-01 00:00:00,2014-09-18 00:00:00,Y,Y
7434,6419,NOEL,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.17,-63.44,AST,45.70,8204100,,,UNKNOWN,,1.0,9.0,,,,,1934-08-01,1960-07-31,1934-01-01 00:00:00,1960-12-01 00:00:00,Y,N
7435,54603,SHELBURNE SANDY POINT,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.42,-65.19,AST,46.00,8205130,ESB,73015,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2018-05-15,2021-04-30,2018-04-04 08:00:00,2021-04-30 12:30:37,Y,N
7436,6452,ROSEWAY,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.47,-65.21,AST,15.20,8204600,,,,C,1.0,4.0,,,,,1950-02-01,1995-09-30,1950-01-01 00:00:00,1995-09-30 00:00:00,Y,N
7437,6391,LOWER SACKVILLE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.46,-63.4,AST,48.80,8203170,,,UNKNOWN,G,1.0,8.0,,,,,1964-02-01,1972-09-30,1964-01-01 00:00:00,1972-12-01 00:00:00,Y,N
7438,6499,WENTWORTH VALLEY,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.37,-63.34,AST,54.90,8206228,,,UNKNOWN,G,1.0,9.0,,,,,1984-06-01,1986-02-28,1984-01-01 00:00:00,1986-02-28 00:00:00,Y,N
7439,6365,HOPEWELL,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.3,-62.43,AST,152.40,8202415,,,UNKNOWN,F,1.0,7.0,,,,,1968-07-01,1984-05-31,1968-01-01 00:00:00,1984-12-01 00:00:00,Y,N
7440,27602,BERRYS BAY,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.3931062,-65.1521024,AST,7.00,8200577,,,DAILY CLIMATE,G,1.0,8.0,,,,,1998-06-01,2001-03-31,1998-06-01 00:00:00,2001-03-31 00:00:00,Y,N
7441,6367,INDIAN BROOK,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,46.22,-60.32,AST,13.20,8202465,,,UNKNOWN,D,1.0,5.0,,,,,1965-01-01,1989-10-31,1965-01-01 00:00:00,1989-12-01 00:00:00,Y,N
7442,6323,CLAM HARBOUR,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.44,-62.53,AST,7.60,8200850,,,UNKNOWN,,1.0,9.0,,,,,1956-01-01,1958-05-31,1956-01-01 00:00:00,1958-12-01 00:00:00,Y,N
7443,6462,SAULNIERVILLE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.16,-66.07,AST,45.70,8205070,,,UNKNOWN,,1.0,9.0,,,,,1916-06-01,1937-02-28,1916-01-01 00:00:00,1937-12-01 00:00:00,Y,N
7444,10078,BEAVER ISLAND (AUT),NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.49,-62.2,AST,16.00,8200558,WBV,71403,AU8,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-19,2021-04-30,1992-12-19 00:00:00,2021-04-30 12:30:37,Y,N
7445,6307,BRAESHORE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.42,-62.39,AST,7.60,8200590,,,UNKNOWN,F,1.0,7.0,,,,,1975-09-01,1984-01-31,1975-01-01 00:00:00,1984-12-01 00:00:00,Y,N
7446,6381,LIVERPOOL,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.03,-64.43,AST,5.50,8203000,,,UNKNOWN,,1.0,9.0,,,,,1940-07-01,1959-08-31,1940-01-01 00:00:00,1959-12-01 00:00:00,Y,N
7447,6290,ANTIGONISH,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.38,-61.58,AST,9.10,8200150,,,UNKNOWN,,1.0,9.0,,,,,1880-12-01,1947-12-31,1880-01-01 00:00:00,1947-12-31 00:00:00,Y,N
7448,43124,HALIFAX KOOTENAY,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.35155,-63.3303,AST,52.00,8202252,AHK,71326,AU7,,,,DND,MDN,Department of National Defence,Ministère de la Défense nationale,2018-05-14,2021-04-30,2004-09-28 16:00:00,2021-04-30 12:30:37,Y,N
7449,6325,CLEMENTSVALE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,44.37,-65.34,AST,106.70,8200875,,,UNKNOWN,F,1.0,7.0,,,,,1961-08-01,1980-05-31,1961-01-01 00:00:00,1980-12-01 00:00:00,Y,N
7450,54284,YARMOUTH A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,43.4937,-66.0517,AST,42.90,8206496,YQI,,NCA,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2018-10-29,2021-04-30,2016-01-13 10:00:00,2021-04-30 12:30:37,Y,N
7451,6927,TATAMAGOUCHE,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,45.41,-63.14,AST,18.00,8205774,,,DAILY CLIMATE,F,1.0,7.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1993-04-01,2021-02-27,1993-01-01 00:00:00,2021-02-27 00:00:00,Y,N
